frame,frame,y,x,mass,size,ecc,signal,raw_mass,ep,particle,user_rad
0,0,178.28860489882854,37.71139510117146,1125.102605369107,1.3899073298304845,0.15097046862864566,143.78308055835237,2550.0,0.0,1,6
0,0,180.0,176.22391304347826,1653.505426421052,1.6041160823946319,0.0053925455965929394,142.58488822036608,4845.0,0.0,2,6
0,0,181.30438344940598,16.676771814829987,1462.3937485122422,1.6103414260330626,0.11181972910046807,140.18850354439354,4080.0,0.0,3,6
0,0,186.7325199436884,198.0286250586579,1276.6739361243704,1.7584014326400705,0.38536261079051826,116.22465678466816,3315.0,0.0,4,6
0,0,188.91640673736742,150.79600748596383,960.3511588959951,1.3841180972190497,0.17694902293908044,131.20206100949653,2295.0,0.0,5,6
0,0,189.2520226537217,306.4437702265372,1480.9657297510294,1.575756868535836,0.06931255409838584,143.1839843893592,4080.0,0.0,6,6
0,0,196.26349390597795,43.788740568775395,1032.2426991751713,1.357253038174665,0.1452549414783695,138.39121503741413,2550.0,0.0,7,6
0,0,176.16853526220615,295.8285714285714,1656.5009072660177,1.606721865696441,0.13001220200652877,142.58488822036608,4845.0,0.0,10,6
0,0,211.58027079303676,270.8889748549323,1548.6635968472535,1.5862074765324208,0.21878427302198622,143.78308055835237,4335.0,0.0,11,6
0,0,220.82748091603054,135.17251908396946,1177.22397207151,1.3591645390734741,0.1484523485376135,152.17042692425625,2805.0,0.0,12,6
0,0,223.56007393715342,9.49029574861368,1296.4441097011438,1.5413283754000342,0.2146319699527301,138.39121503741413,3825.0,0.0,13,6
0,0,237.34276561665777,97.04004271222638,1122.1071245241415,1.3741958770844263,0.056253508921434464,150.37313841727683,2805.0,0.0,14,6
0,0,245.33895705521473,87.08282208588957,1171.8321065505718,1.3903332639576296,0.060734150231141044,150.37313841727683,2805.0,0.0,15,6
0,0,247.50087489063867,109.71828521434821,1369.5338423183061,1.5089409819933672,0.09386495894679013,147.37765757231116,3570.0,0.0,16,6
0,0,255.1916252661462,137.88928317955998,844.126502111327,1.3256223681280714,0.16066509844260932,127.60748399553772,2040.0,0.0,17,6
0,0,259.3703520079326,278.1963311849281,1208.3769728591528,1.4259094115599387,0.04897146914204009,144.3821767273455,3315.0,0.0,18,6
0,0,273.67477203647417,206.08380373425967,1379.7184771911895,1.6290885970287714,0.17568635511633612,113.82827210869561,5865.0,0.0,19,6
0,0,287.10987703292346,119.88575961919874,1510.3214420316929,1.7674163099096682,0.30111959945708644,121.01742613661324,4335.0,0.0,20,6
0,0,172.04128053917438,25.850463352990733,1422.254305189702,1.5907006504661487,0.21494422298293078,143.1839843893592,3825.0,0.0,22,6
0,0,210.07029126213592,135.29902912621358,1542.6726351573222,1.578619281192098,0.08037817701195032,144.3821767273455,4590.0,0.0,23,6
0,0,168.33555093555094,114.26361746361746,1440.8262864284893,1.5258002910166613,0.06263997636637961,147.9767537413043,3825.0,0.0,25,6
0,0,11.0,302.5,781.2214043670477,1.3384360436512406,0.15067264560477783,113.22917593970249,1530.0,0.0,26,6
0,0,14.384333486028401,271.3843334860284,1307.8269369120133,1.468870760184055,0.17824474651834082,149.17494607929058,3315.0,0.0,27,6
0,0,42.1110251450677,195.58027079303676,1548.6635968472535,1.5862074765324208,0.03960929566410872,143.78308055835237,4335.0,0.0,28,6
0,0,48.90277777777778,65.76736111111111,690.1587866800913,1.2997061633735185,0.26723831778162743,113.22917593970249,1530.0,0.0,30,6
0,0,49.0,181.0,1044.2246225550339,1.2710646239494987,0.17137096762676676,152.76952309324938,2295.0,0.0,31,6
0,0,68.53878231859883,128.86155129274394,1436.6326132455372,1.5215987378190228,0.14463398337951955,147.9767537413043,3825.0,0.0,32,6
0,0,78.68949579831933,304.5584033613445,1425.8488822036609,1.5618885358178822,0.18218794528796894,145.58036906533175,3825.0,0.0,33,6
0,0,87.72433352240499,222.23823028927964,1056.2065459348967,1.3702122337482356,0.14566482280852894,138.39121503741413,2550.0,0.0,34,6
0,0,65.17251908396946,155.17251908396946,1177.22397207151,1.3591645390734741,0.14845234853761347,152.17042692425625,2805.0,0.0,35,6
0,0,146.0,75.0,1044.2246225550339,1.2710646239494987,0.17137096762676676,152.76952309324938,2295.0,0.0,36,6
0,0,111.93584905660377,220.84603773584905,793.8024239159037,1.5064640594000744,0.26524263318772384,107.83731041876426,2040.0,0.0,37,6
0,0,122.65338427947599,188.89082969432314,1097.544181595423,1.3712981132065496,0.05247772596904374,140.18850354439354,2805.0,0.0,38,6
0,0,132.18404478656404,33.18544436668999,856.1084254911897,1.6482066085575109,0.19877850716417028,92.26081002494276,2295.0,0.0,40,6
0,0,138.58147429679923,82.23908826382153,1235.336300463844,1.4444112839918508,0.13387182390182978,148.57584991029742,3060.0,0.0,41,6
0,0,138.88558139534885,151.94697674418606,1288.0567633352398,1.4386686351833995,0.1782779798811004,146.77856140331804,3570.0,0.0,42,6
0,0,142.8950508950509,223.93681993681994,1706.824985461441,1.6249848124138393,0.13969042205218896,140.78759971338667,5100.0,0.0,43,6
0,0,97.85321100917432,246.44495412844037,1306.0296484050339,1.4670697249898013,0.2431685736986392,149.17494607929058,3315.0,0.0,44,6
0,0,157.17251908396946,53.82748091603054,1177.22397207151,1.3591645390734741,0.14845234853761347,152.17042692425625,2805.0,0.0,45,6
1,1,198.39111434814276,44.92352512745812,825.2110781552844,1.3924152045875169,0.18335158796936754,117.80143577453441,1785.0,0.0,7,6
1,1,189.8712265953382,306.2888803974016,1572.8895786834519,1.5824070992452255,0.06593743229025255,144.2466560504503,4590.0,0.0,6,6
1,1,179.501593625498,176.0,1508.5796111942927,1.5618713874950452,0.16956329943998089,146.04973925108092,4080.0,0.0,2,6
1,1,186.68126825198163,197.79390905298288,1440.6634773038725,1.6751141780149594,0.25035570334286705,132.22610137957943,3825.0,0.0,4,6
1,1,181.99649122807017,17.371491228070177,1370.343232479278,1.5583673417810784,0.1955473410813321,138.23637871501487,3570.0,0.0,3,6
1,1,209.33828461907044,270.6655486344034,1254.344879905374,1.450674380129253,0.12524041686592607,141.24151738273258,4080.0,0.0,11,6
1,1,188.9714452214452,151.4597902097902,1031.3635907607197,1.4220212804823007,0.34202654609923505,136.43329551438424,2550.0,0.0,5,6
1,1,210.0,136.50160256410257,1500.1652229246831,1.5622756249155039,0.042768411693536595,145.4487115175374,4080.0,0.0,23,6
1,1,220.71176470588236,134.28823529411764,1123.9218617264253,1.3901871531760086,0.15117295844389894,143.64562831690677,2550.0,0.0,12,6
1,1,223.50581395348837,11.267441860465116,1343.898012203362,1.5394339502878154,0.18573726876395394,141.24151738273258,4080.0,0.0,13,6
1,1,236.81075268817204,98.0,1117.91158439099,1.3226724332167046,0.05806853578936539,153.26207205360345,2550.0,0.0,14,6
1,1,243.41751824817518,86.23941605839416,1235.1119924319808,1.4441761557567856,0.13435421021236302,148.4538501852551,3060.0,0.0,15,6
1,1,245.57070707070707,109.35050505050505,1190.034912416215,1.4498345429807507,0.08171143158352512,141.84254511627614,2805.0,0.0,16,6
1,1,253.29145728643215,136.80820770519264,717.6271138509902,1.74577738943639,0.4409668651361586,70.92127255813807,1785.0,0.0,17,6
1,1,259.43549747048905,278.0261382799325,1425.637783965284,1.531980609161403,0.20907613146659884,146.04973925108092,4080.0,0.0,18,6
1,1,276.5444657709533,202.74088291746642,939.4063475285576,1.6099101281131838,0.4337974339879677,107.58396430429418,3570.0,0.0,19,6
1,1,285.1431334622824,119.72765957446809,1553.6566912100584,1.728809252443607,0.26476464613254336,131.02404591249237,4335.0,0.0,20,6
1,1,178.7522491349481,39.43460207612457,868.4850749704195,1.422994551925512,0.018504938674512247,113.59424163972962,1785.0,0.0,1,6
1,1,175.89057043073342,297.4194800155219,1548.8484693417101,1.5861008633682943,0.03920128526213522,143.64562831690677,4335.0,0.0,10,6
1,1,97.61648250460405,246.61648250460405,1305.4322372565753,1.468201942142075,0.17822080853397604,149.05487791879864,3315.0,0.0,44,6
1,1,168.0,111.50160256410257,1500.1652229246831,1.5622756249155039,0.042768411693536595,145.4487115175374,4080.0,0.0,25,6
1,1,172.00756564307966,24.918558077436582,1350.509317272341,1.7002840151243048,0.3116764007441081,129.22096271186172,3570.0,0.0,22,6
1,1,14.502222222222223,271.99555555555554,1217.0811604256744,1.4718762696254124,0.06717068449451118,148.4538501852551,3060.0,0.0,27,6
1,1,43.19004027828634,195.3716587330648,1641.4067403074157,1.6376206941469096,0.053001736711429694,140.0394619156455,4845.0,0.0,28,6
1,1,47.024805102764,65.66761162296244,848.050132029939,1.3003842860027102,0.19832352549856538,127.4178795112311,1785.0,0.0,30,6
1,1,50.28823529411765,180.71176470588236,1123.9218617264253,1.3901871531760086,0.15117295844389889,143.64562831690677,2550.0,0.0,31,6
1,1,68.37727801473439,127.0,1550.0505248087973,1.5628242199487175,0.10316780817501377,146.04973925108092,4335.0,0.0,32,6
1,1,67.55524861878453,157.146408839779,1305.4322372565753,1.4663192288963913,0.015481238404536957,149.05487791879864,3315.0,0.0,35,6
1,1,78.7281045751634,305.1363834422658,1379.358648482431,1.4926107028423894,0.059945713498124775,149.6559056523422,3570.0,0.0,33,6
1,1,86.90818467995803,222.64847848898216,1145.5588601339928,1.398357603550746,0.32285546598746934,145.4487115175374,2805.0,0.0,34,6
1,1,10.314878892733564,303.0,868.4850749704195,1.274992367166243,0.17663398678379574,132.827129113123,1785.0,0.0,26,6
1,1,112.11300204220558,221.91695030633085,882.9097405754645,1.5083159544272713,0.22003114289906472,112.99321390618607,2295.0,0.0,37,6
1,1,159.51891891891893,53.00756756756757,1111.9013070555543,1.4184117497722204,0.10261405220622524,141.24151738273258,2550.0,0.0,45,6
1,1,145.88824884792626,74.32430875576037,1043.3841454315905,1.3429711197830834,0.26534539942607516,143.0446005833632,2295.0,0.0,36,6
1,1,144.89001501501502,225.70645645645646,1601.1378821599983,1.5845775102171196,0.07044194762272689,144.2466560504503,4590.0,0.0,43,6
1,1,138.44274809160305,153.77480916030535,1259.754129507266,1.4675237491088426,0.08201908177551455,142.44357284981967,3570.0,0.0,42,6
1,1,132.65663474692204,33.01367989056087,878.7025464406597,1.5096588248481377,0.10048971361063576,110.5891029720119,2295.0,0.0,40,6
1,1,124.42463054187192,189.99556650246305,1220.0862990933922,1.4164758878592671,0.04974353782938548,148.4538501852551,3060.0,0.0,38,6
1,1,137.60386879730865,82.39613120269134,1429.243950366545,1.5433189798311784,0.1148874242867009,146.04973925108092,3825.0,0.0,41,6
2,2,210.3720274083031,273.25110842402256,1491.14980692153,1.5512213856128299,0.17835512297903972,146.04973925108092,4080.0,0.0,11,6
2,2,177.10998498498498,298.29354354354354,1601.1378821599983,1.5845775102171196,0.07044194762272693,144.2466560504503,4590.0,0.0,10,6
2,2,177.60386879730865,176.60386879730865,1429.243950366545,1.5433189798311784,0.11488742428670086,146.04973925108092,3825.0,0.0,2,6
2,2,182.8175021987687,16.079595426561127,1366.7370660780166,1.557742316870659,0.19619041905264548,138.23637871501487,3570.0,0.0,3,6
2,2,188.47397873531057,151.9871292669278,1074.0365598423111,1.413817812103034,0.09069814268320725,135.8322677808407,2550.0,0.0,5,6
2,2,187.82765612327657,199.52635847526358,1482.1343909183768,1.5984836691538329,0.1233408496000397,142.44357284981967,4080.0,0.0,4,6
2,2,190.62882882882883,306.6932432432432,1334.2815684666652,1.5199869605889258,0.05145962814380864,140.0394619156455,4080.0,0.0,6,6
2,2,197.1109123434705,44.10614192009541,1007.9235091525214,1.5366715884215132,0.2756019043575764,118.40246350807796,2550.0,0.0,7,6
2,2,209.44502617801047,135.75030205396698,1492.351862388617,1.5739267034462514,0.15604909213595006,144.2466560504503,4080.0,0.0,23,6
2,2,244.6608606557377,109.91752049180327,1173.2061358769959,1.3910206772690923,0.06014844449946639,150.25693338588573,2805.0,0.0,16,6
2,2,222.41008771929825,10.875438596491229,1370.343232479278,1.4966336494619363,0.1711945460955793,147.85282245171155,3825.0,0.0,13,6
2,2,235.99445676274945,96.79711751662971,1084.2540313125514,1.3289376915516422,0.274468408487953,147.25179471816801,2550.0,0.0,14,6
2,2,243.0,84.5,782.5381090736929,1.3391769029018328,0.14901256719119152,112.99321390618607,1530.0,0.0,15,6
2,2,175.18924731182796,39.0,1117.91158439099,1.3226724332167046,0.05806853578936539,153.26207205360345,2550.0,0.0,1,6
2,2,251.33867276887872,136.3813882532418,787.9473586755847,1.4098920440573677,0.28267161089694426,111.19013070555545,1785.0,0.0,17,6
2,2,258.55565293602103,277.38606485539003,1371.5452879463649,1.5545866659713043,0.12330201462682956,146.04973925108092,3825.0,0.0,18,6
2,2,273.71909167367534,208.10933557611438,1429.243950366545,1.6609095970747993,0.21859797942439177,115.39732484036024,6120.0,0.0,19,6
2,2,283.8200589970501,118.65107458912769,1426.2388116988272,1.5942109768953956,0.15407011258400566,143.0446005833632,3825.0,0.0,20,6
2,2,221.38351749539595,134.38351749539595,1305.4322372565753,1.468201942142075,0.1782208085339761,149.05487791879864,3315.0,0.0,12,6
2,2,170.04568023833167,25.173783515392255,1210.4698553566955,1.6618268025723275,0.31849963550547,121.40760217579567,3060.0,0.0,22,6
2,2,13.99585308056872,272.2843601895735,1014.5348142215005,1.3208589048212143,0.26716153435563367,141.84254511627614,2550.0,0.0,27,6
2,2,43.819109840751324,194.64066966108615,1471.9169194481367,1.5930381409680723,0.2086724254244846,142.44357284981967,4080.0,0.0,28,6
2,2,47.31487889273357,68.0,868.4850749704195,1.274992367166243,0.17663398678379574,132.827129113123,1785.0,0.0,30,6
2,2,51.51889848812095,180.81317494600432,1113.1033625226414,1.418978125302287,0.032623531913528944,141.24151738273258,2550.0,0.0,31,6
2,2,69.0,126.6252427184466,1547.646413874623,1.5618013000925801,0.10368782156788685,146.04973925108092,4335.0,0.0,32,6
2,2,68.52892960462874,158.0,1246.531519369308,1.4553794071996056,0.07049808425260097,148.4538501852551,3060.0,0.0,35,6
2,2,78.68916069169127,305.5567271193589,1425.0367562317404,1.5624224991323645,0.18177266554239255,145.4487115175374,3825.0,0.0,33,6
2,2,88.00839251129761,224.9083279535184,930.991959258948,1.2486273935723746,0.17932135012392827,141.84254511627614,2295.0,0.0,34,6
2,2,96.85772913816689,245.78203374373004,1318.0538196609896,1.4476737318629942,0.05186212924185544,151.45898885297282,3315.0,0.0,44,6
2,2,9.866166353971233,303.1338336460288,961.0433459361251,1.2790709574027919,0.1816073616896533,142.44357284981967,2040.0,0.0,26,6
2,2,124.34045881126173,189.20959332638165,1152.7711929365153,1.3939763156945724,0.13365473043788698,148.4538501852551,3060.0,0.0,38,6
2,2,168.33333333333334,110.73600668337511,1438.8603941032418,1.525609838758573,0.06252603323558806,147.85282245171155,3825.0,0.0,25,6
2,2,132.90646921278255,33.14341387373344,771.1185821363656,1.4273795272761145,0.19744270073580308,113.59424163972962,2040.0,0.0,40,6
2,2,137.28383128295255,82.50087873462215,1367.9391215451037,1.508907355000762,0.1860544526963066,147.25179471816801,3570.0,0.0,41,6
2,2,138.63296126066973,154.09192383453708,915.3652381868159,1.297758054678628,0.06920314939312183,137.03432324792777,2550.0,0.0,42,6
2,2,144.0,225.224244630506,1651.0231840441124,1.6029187066258117,0.005498007965937042,142.44357284981967,4845.0,0.0,43,6
2,2,146.15919037199126,74.0300875273523,1098.6786969175964,1.3366570535386468,0.10232469909220147,147.25179471816801,2550.0,0.0,36,6
2,2,159.8207594936709,51.42987341772152,1187.0297737484973,1.448001678438079,0.21582682431090455,141.84254511627614,2805.0,0.0,45,6
2,2,111.14261744966443,220.65268456375838,716.4250583839032,1.3677738735359426,0.10853563489223382,108.18499203783773,1785.0,0.0,37,6
3,3,195.58952618453864,42.73715710723192,1191.8236528787127,1.4783558974756374,0.10203466149587997,138.50120255398508,3060.0,0.0,7,6
3,3,190.42792234613796,307.99958694754235,1439.1047698849693,1.554729231164946,0.1818856384915069,146.22873746043058,4080.0,0.0,6,6
3,3,176.63600713012477,298.5201426024955,1667.3642625061293,1.7380095977450274,0.11407967270440399,130.1792418855053,4845.0,0.0,10,6
3,3,188.02962962962962,153.25641025641025,1043.217212370145,1.4254503961586429,0.3192866167222896,140.2844798400879,2550.0,0.0,5,6
3,3,182.33942161339422,17.08219178082192,1171.6131769695476,1.3901516329733778,0.060070863859858346,150.38971779467047,2805.0,0.0,3,6
3,3,179.16954022988506,174.82722701149424,1654.8813215034097,1.606716327271818,0.1293279853943522,142.66218288822498,4845.0,0.0,2,6
3,3,209.12090874085484,274.2314208702349,1543.7237040030009,1.60512751746515,0.1368486644839513,137.31235102991653,4845.0,0.0,11,6
3,3,187.82049146189087,200.65139525197833,1427.216254644284,1.5934058200769907,0.1538528113614327,143.25660865025924,3825.0,0.0,4,6
3,3,210.11162255466053,136.41963943229766,1549.6679616233437,1.586406582752281,0.039415019915959464,143.8510344122935,4335.0,0.0,23,6
3,3,243.85316336166196,109.93153918791313,1258.9937639885852,1.4360790180820961,0.1049674332676101,150.98414355670477,3060.0,0.0,16,6
3,3,221.3967594515995,10.603240548400498,1430.7828092164896,1.5434437240435985,0.11440699952253429,145.63431169839632,3825.0,0.0,13,6
3,3,221.58277189605388,133.76179018286814,1235.2167335072145,1.4441811824617812,0.13366866054793686,148.6064405085677,3060.0,0.0,12,6
3,3,234.76399560922064,98.04829857299671,1083.0437384264412,1.3608126970628165,0.1202074621346005,142.06775712619068,2550.0,0.0,14,6
3,3,245.33942161339422,87.08219178082192,1171.6131769695476,1.3901516329733778,0.060070863859858346,150.38971779467047,2805.0,0.0,15,6
3,3,251.67710049423394,135.4535969247666,1082.449312664407,1.5108976278871344,0.22711062176296642,128.99039036143674,2805.0,0.0,17,6
3,3,260.16954022988506,276.82722701149424,1654.8813215034097,1.606716327271818,0.1293279853943522,142.66218288822498,4845.0,0.0,18,6
3,3,273.9053857350801,207.85880640465794,1633.481994070176,1.8544175982828033,0.26861541137698075,109.96876597634008,6375.0,0.0,19,6
3,3,284.12495194156094,118.69703960015379,1546.101407051138,1.753011359739031,0.2688343835328656,126.01826155126538,4335.0,0.0,20,6
3,3,175.1394927536232,38.924365942028984,1312.4920825716697,1.443218775786474,0.04849380159283455,151.57856931873903,3315.0,0.0,1,6
3,3,169.26519865964576,24.632838678793682,1241.7554168895915,1.6192061715967203,0.14771599515729994,129.584816123471,3060.0,0.0,22,6
3,3,10.349975037443834,303.57014478282576,1190.6348013546442,1.449430483641639,0.1977873201197555,142.06775712619068,2805.0,0.0,26,6
3,3,12.446457112413427,273.57858284496535,1115.7371553383261,1.44422130338416,0.15574162444065875,139.09562831601934,3060.0,0.0,27,6
3,3,43.81014492753623,193.62717391304346,1640.6151032145872,1.6375352634769227,0.05235937138629814,139.6900540780536,4845.0,0.0,28,6
3,3,45.90197461212976,68.93370944992948,842.8957305645959,1.5211253350425538,0.2578730294027389,104.02450835599737,2040.0,0.0,30,6
3,3,50.61545454545455,179.38454545454545,1307.7366764753956,1.469693845669907,0.17796929843384005,149.20086627060195,3315.0,0.0,31,6
3,3,67.0,126.77713874910137,1653.692469979341,1.6044958402905585,0.005822187251840154,142.66218288822498,4845.0,0.0,32,6
3,3,69.38454545454546,159.38454545454545,1307.7366764753956,1.469693845669907,0.17796929843384002,149.20086627060195,3315.0,0.0,35,6
3,3,78.38454545454546,305.38454545454545,1307.7366764753956,1.469693845669907,0.17796929843384002,149.20086627060195,3315.0,0.0,33,6
3,3,167.88837744533947,111.41963943229766,1549.6679616233437,1.586406582752281,0.03941501991595947,143.8510344122935,4335.0,0.0,25,6
3,3,96.50571428571429,244.50571428571428,1248.2941002719685,1.508704900300412,0.1620763072973669,139.09562831601934,3060.0,0.0,44,6
3,3,110.9567462879277,218.9806326662363,920.7655053910853,1.3037662085904678,0.19365670998293752,136.71792526788226,2295.0,0.0,37,6
3,3,124.19795062878435,188.79319981369352,1276.2321110875791,1.6280894818678713,0.30210177878566574,130.1792418855053,3570.0,0.0,38,6
3,3,135.76739130434783,33.2463768115942,820.3075516072936,1.5028957555911564,0.21996412842410384,107.591062928203,2040.0,0.0,40,6
3,3,136.6032405484005,83.39675945159951,1430.7828092164896,1.5434437240435985,0.11440699952253434,145.63431169839632,3825.0,0.0,41,6
3,3,137.7163179916318,155.60418410041842,1420.677571261907,1.5548547268980861,0.049129615367159714,143.25660865025924,4080.0,0.0,42,6
3,3,144.07728026533997,224.92271973466003,1792.1936725333262,1.688317089203973,0.09652762957855945,133.7457964577109,5610.0,0.0,43,6
3,3,145.33942161339422,75.08219178082192,1171.6131769695476,1.3901516329733778,0.060070863859858346,150.38971779467047,2805.0,0.0,36,6
3,3,160.33942161339422,52.082191780821915,1171.6131769695476,1.3901516329733778,0.060070863859858346,150.38971779467047,2805.0,0.0,45,6
3,3,87.97320341047504,226.02679658952496,976.0471012602725,1.335361834937282,0.17191079882264068,136.71792526788226,2295.0,0.0,34,6
4,4,195.98140770252323,42.01859229747676,905.1477667165757,1.4282298965678457,0.17449427723818164,122.60965764288275,2295.0,0.0,7,6
4,4,191.89001501501502,308.29354354354354,1601.1378821599983,1.5845775102171196,0.07044194762272689,144.2466560504503,4590.0,0.0,6,6
4,4,179.39613120269135,175.39613120269135,1429.243950366545,1.5433189798311784,0.11488742428670091,146.04973925108092,3825.0,0.0,2,6
4,4,187.2755388940956,200.94376757263356,1282.5931833819207,1.7225555871155234,0.32147055544138087,120.20554670870858,3315.0,0.0,4,6
4,4,182.58248175182482,17.76058394160584,1235.1119924319808,1.4441761557567856,0.13435421021236296,148.4538501852551,3060.0,0.0,3,6
4,4,210.0,275.50160256410254,1500.1652229246831,1.5622756249155039,0.042768411693536595,145.4487115175374,4080.0,0.0,11,6
4,4,190.3017135862913,152.9547123623011,982.0793166101491,1.3374833416183123,0.1494612504519394,135.8322677808407,2295.0,0.0,5,6
4,4,212.07043407043406,137.481981981982,1467.7097253133318,1.5832094007275244,0.0555454206208565,141.24151738273258,4335.0,0.0,23,6
4,4,243.0,110.0,415.9111916121317,1.191249404830353,0.014084507017456817,74.52743895939932,765.0,0.0,16,6
4,4,221.0,11.528929604628736,1246.531519369308,1.4553794071996056,0.34088669932080634,148.4538501852551,3060.0,0.0,13,6
4,4,223.11175115207374,135.67569124423963,1043.3841454315905,1.3429711197830834,0.2653453994260751,143.0446005833632,2295.0,0.0,12,6
4,4,234.32430875576037,97.88824884792626,1043.3841454315905,1.3429711197830834,0.07183183516007927,143.0446005833632,2295.0,0.0,14,6
4,4,244.0,87.5,782.5381090736929,1.3391769029018328,0.14901256719119152,112.99321390618607,1530.0,0.0,15,6
4,4,250.82805970149255,134.9420895522388,1006.7214536854344,1.4964634927303195,0.13091129304982696,123.2106853764263,2550.0,0.0,17,6
4,4,260.0,278.50160256410254,1500.1652229246831,1.5622756249155039,0.042768411693536595,145.4487115175374,4080.0,0.0,18,6
4,4,272.6316477768091,206.04751525719269,1378.7576207488876,1.633882737103571,0.18518246142010733,113.59424163972962,5865.0,0.0,19,6
4,4,285.17001675041877,118.07872696817421,1435.2542277019804,1.7743283816785862,0.34041879196481256,125.01376857705692,3825.0,0.0,20,6
4,4,176.89057043073342,299.4194800155219,1548.8484693417101,1.5861008633682943,0.03920128526213522,143.64562831690677,4335.0,0.0,10,6
4,4,176.28823529411764,40.71176470588235,1123.9218617264253,1.3901871531760086,0.15117295844389889,143.64562831690677,2550.0,0.0,1,6
4,4,167.79542269967305,24.969173283512376,1286.8003775167253,1.5878450023594817,0.25771325727543226,134.63021231375362,3315.0,0.0,22,6
4,4,169.13619167717528,110.07734342160572,1429.8449781000886,1.5227019634324181,0.12488736952597972,147.85282245171155,3825.0,0.0,25,6
4,4,9.398926654740608,302.2361359570662,671.949006101681,1.2926100677001773,0.24855338552826153,103.97779790303292,1275.0,0.0,26,6
4,4,12.02540272614622,273.0074349442379,970.0587619392783,1.3041255669696044,0.16662751614746144,141.84254511627614,2295.0,0.0,27,6
4,4,43.372027408303104,195.74889157597744,1491.14980692153,1.5512213856128299,0.17835512297903972,146.04973925108092,4080.0,0.0,28,6
4,4,50.0,179.0,1042.1820899645033,1.269825479113112,0.17162162150566102,152.66104432005991,2295.0,0.0,31,6
4,4,68.16890664729387,125.82782419179077,1654.6293504453736,1.6069455134000925,0.12946744050189551,142.44357284981967,4845.0,0.0,32,6
4,4,67.52540106951872,159.47459893048128,1348.7062340717102,1.5405973793321184,0.22625686345737175,144.84768378399386,3570.0,0.0,35,6
4,4,78.0,306.0,1319.8569028616203,1.485203278881134,0.16949123526226334,149.05487791879864,3315.0,0.0,33,6
4,4,45.09001636661211,71.99754500818331,734.4558903902094,1.3432866355584907,0.2268615563200026,112.99321390618607,1785.0,0.0,30,6
4,4,95.81075268817204,243.0,1117.91158439099,1.3226724332167046,0.05806853578936539,153.26207205360345,2550.0,0.0,44,6
4,4,110.69213483146068,221.00898876404494,802.3720242806298,1.3354851550095705,0.15438107181029762,117.80143577453441,1785.0,0.0,37,6
4,4,124.61105904404873,188.61387066541707,1282.5931833819207,1.4755108085691244,0.1820586804741147,144.2466560504503,3315.0,0.0,38,6
4,4,135.98632010943913,34.34336525307798,878.7025464406597,1.5096588248481377,0.2268603888394497,110.5891029720119,2295.0,0.0,40,6
4,4,138.0,84.31487889273356,868.4850749704195,1.274992367166243,0.1844771240322899,132.827129113123,1785.0,0.0,41,6
4,4,139.34632272228322,155.63556531284303,1095.0725305163353,1.4252313155989018,0.1796246912365978,135.8322677808407,2805.0,0.0,42,6
4,4,144.0,74.0,1042.1820899645033,1.269825479113112,0.17162162150566102,152.66104432005991,2295.0,0.0,36,6
4,4,144.10998498498498,225.29354354354354,1601.1378821599983,1.5845775102171196,0.07044194762272693,144.2466560504503,4590.0,0.0,43,6
